  37665.68	214
  37492.60	215
  37321.09	216
  37151.15	217
  36982.75	218
  36815.86	219
  37733.64	220
  37564.93	221
  37397.72	222
  38299.14	223
  38130.21	224
  37962.76	225
  37796.77	226
  37632.23	227
  37469.11	228
  37307.40	229
  37147.08	230
  36988.13	231
  36830.54	232
  36674.28	233
  36519.34	234
  36365.70	235
  36213.35	236
  36062.27	237
  36912.07	238
  36759.38	239
  36607.95	240
  37443.72	241
  37290.76	242
  37139.05	243
  36988.57	244
  36839.29	245
  37656.15	246
  37505.43	247
  38311.89	248
  38159.79	249
  38008.90	250
  37859.20	251
  37710.67	252
  37563.30	253
  37417.07	254
  38200.99	255
  38053.46	256
  38827.80	257
  38679.03	258
  38531.39	259
  38384.88	260
  38239.47	261
  38095.16	262
  37951.94	263
  37809.78	264
  37668.69	265
  37528.65	266
  37389.64	267
  37251.66	268
  37994.04	269
  37854.88	270
  38588.69	271
  38448.40	272
  39173.83	273
  39032.46	274
  38892.12	275
  38752.78	276
  39465.93	277
  39325.56	278
  39186.19	279
  39047.80	280
  38910.39	281
  39609.72	282
  40303.34	283
  40163.04	284
  40023.70	285
  39885.33	286
  39747.92	287
  39611.44	288
  39475.90	289
  39341.28	290
  39207.58	291
  39074.78	292
  38942.88	293
  38811.87	294
  38681.73	295
  38552.46	296
  39216.78	297
  39875.96	298
  39744.06	299
  39613.03	300
  39482.87	301
  39353.55	302
  39225.08	303
  39097.45	304
  38970.64	305
  38844.66	306
  38719.48	307
  38595.11	308
  38471.53	309
  39107.36	310
  38982.96	311
  38859.35	312
  38736.52	313
  38614.46	314
  38493.16	315
  38372.63	316
  38994.34	317
  38873.01	318
  38752.44	319
  38632.61	320
  38513.52	321
  38395.16	322
  38277.53	323
  38160.61	324
  38044.40	325
  37928.91	326
  37814.11	327
  37700.00	328
  38300.86	329
  38185.99	330
  38071.81	331
  37958.31	332
  37845.48	333
  37733.32	334
  37621.82	335
  37510.98	336
  37400.80	337
  37291.25	338
  37875.33	339
  37765.05	340
  37655.42	341
  38232.85	342
  38122.52	343
  38012.81	344
  37903.74	345
  37795.29	346
  38363.62	347
  38928.22	348
  38817.81	349
  38708.03	350
  38598.86	351
  39156.00	352
  39046.20	353
  38937.02	354
  38828.45	355
  38720.48	356
  39269.14	357
  39160.56	358
  39052.58	359
  38945.19	360
  38838.39	361
  38732.18	362
  39271.44	363
  39164.64	364
  39058.41	365
  39592.01	366
  39485.22	367
  39379.00	368
  39273.35	369
  39168.27	370
  39063.75	371
  39588.45	372
  39483.38	373
  39378.87	374
  39274.90	375
  39171.49	376
  39068.61	377
  38966.28	378
  38864.48	379
  38763.21	380
  38662.46	381
  38562.24	382
  38462.54	383
  38363.35	384
  38264.67	385
  38772.32	386
  38673.11	387
  38574.41	388
  38476.20	389
  38378.50	390
  38281.29	391
  38184.57	392
  38088.34	393
  38585.93	394
  38489.18	395
  38392.92	396
  38297.14	397
  38201.83	398
  38107.00	399
  38012.63	400
  37918.74	401
  37825.30	402
  37732.33	403
  37639.81	404
  37547.74	405
  37456.12	406
  37939.26	407
  37847.15	408
  37755.48	409
  37664.25	410
  37573.46	411
  37483.11	412
  37393.19	413
  37303.71	414
  37214.65	415
  37126.01	416
  37037.79	417
  36950.00	418
  36862.61	419
  36775.64	420
  36689.08	421
  36602.93	422
  36517.18	423
  36431.82	424
  36346.87	425
  36262.31	426
  36178.15	427
  36094.37	428
  36010.98	429
  35927.98	430
  35845.36	431
  35763.11	432
  35681.24	433
  36138.54	434
  36593.43	435
  36510.25	436
  36427.45	437
  36345.02	438
  36262.96	439
  36181.27	440
  36099.95	441
  36018.99	442
  35938.39	443
  35858.16	444
  35778.28	445
  35698.76	446
  35619.58	447
  35540.76	448
  35462.29	449
  35384.16	450
  35306.38	451
  35228.94	452
  35151.83	453
  35075.07	454
  34998.63	455
  34922.53	456
  34846.76	457
  34771.32	458
  34696.20	459
  34621.41	460
  34546.94	461
  34472.79	462
  34398.95	463
  34325.43	464
  34252.23	465
  34681.04	466
  34607.40	467
  34534.07	468
  34461.04	469
  34885.55	470
  35307.99	471
  35233.82	472
  35159.95	473
  35086.40	474
  35504.66	475
  35430.70	476
  35357.04	477
  35283.69	478
  35697.85	479
  36110.05	480
  36035.61	481
  35961.48	482
  35887.66	483
  35814.13	484
  36221.67	485
  36147.77	486
  36074.17	487
  36000.87	488
  35927.86	489
  36330.84	490
  36257.47	491
  36184.40	492
  36111.62	493
  36039.13	494
  35966.93	495
  36364.80	496
  36292.24	497
  36219.98	498
  36148.00	499
  36076.31	500
  36004.90	501
  35933.77	502
  35862.92	503
  35792.35	504
  35722.06	505
  35652.05	506
  35582.31	507
  35512.84	508
  35901.36	509
  36288.16	510
  36217.73	511
  36147.58	512
  36077.70	513
  36460.99	514
  36390.78	515
  36320.84	516
  36251.16	517
  36181.76	518
  36112.62	519
  36043.74	520
  35975.12	521
  35906.77	522
  35838.67	523
  36215.01	524
  36146.59	525
  36078.43	526
  36010.53	527
  35942.88	528
  35875.49	529
  36247.36	530
  36617.67	531
  36986.40	532
  36917.58	533
  36849.02	534
  37215.11	535
  37146.25	536
  37077.65	537
  37441.13	538
  37372.24	539
  37303.61	540
  37664.52	541
  37595.60	542
  37526.94	543
  37458.52	544
  37390.36	545
  37322.44	546
  37254.77	547
  37611.06	548
  37543.11	549
  37897.44	550
  37829.23	551
  37761.26	552
  37693.54	553
  37626.06	554
  37558.82	555
  37491.82	556
  37425.06	557
  37774.43	558
  37707.41	559
  37640.63	560
  37574.08	561
  37507.77	562
  37441.69	563
  37375.85	564
  37310.23	565
  37244.84	566
  37179.69	567
  37523.27	568
  37457.86	569
  37799.62	570
  37733.96	571
  38073.91	572
  38008.01	573
  37942.33	574
  37876.88	575
  37811.66	576
  37746.66	577
  37681.88	578
  37617.32	579
  37552.99	580
  37488.87	581
  37424.97	582
  37758.99	583
  37694.86	584
  37630.94	585
  37567.24	586
  37503.75	587
  37440.48	588
  37377.42	589
  37314.57	590
  37251.94	591
  37189.51	592
  37127.29	593
  37065.28	594
  37003.48	595
  36941.88	596
  36880.49	597
  36819.30	598
  36758.31	599
  36697.53	600
  36636.94	601
  36576.56	602
  36516.37	603
  36456.38	604
  36396.59	605
  36337.00	606
  36277.59	607
  36218.39	608
  36159.37	609
  36100.55	610
  36041.92	611
  35983.48	612
  35925.22	613
  35867.16	614
  35809.28	615
  36128.12	616
  36070.01	617
  36012.09	618
  35954.36	619
  35896.81	620
  35839.44	621
  35782.25	622
  35725.25	623
  36040.06	624
  35982.84	625
  35925.79	626
  35868.93	627
  35812.24	628
  35755.73	629
  35699.40	630
  35643.25	631
  35587.28	632
  35531.48	633
  35475.85	634
  35420.40	635
  35729.70	636
  35674.03	637
  35618.53	638
  35925.97	639
  35870.26	640
  35814.72	641
  35759.35	642
  35704.15	643
  35649.12	644
  35953.57	645
  36256.98	646
  36559.34	647
  36503.35	648
  36447.53	649
  36391.88	650
  36336.39	651
  36281.08	652
  36225.93	653
  36170.96	654
  36116.14	655
  36061.50	656
  36007.02	657
  35952.70	658
  35898.55	659
  35844.56	660
  35790.73	661
  35737.06	662
  36032.90	663
  35979.03	664
  36273.51	665
  36219.45	666
  36512.60	667
  36804.78	668
  36750.18	669
  36695.73	670
  36641.45	671
  36931.62	672
  37220.84	673
  37166.03	674
  37111.38	675
  37056.89	676
  37344.14	677
  37630.45	678
  37575.45	679
  37520.60	680
  37465.92	681
  37411.40	682
  37357.03	683
  37640.75	684
  37923.56	685
  37868.69	686
  38150.27	687
  38095.24	688
  38040.36	689
  37985.65	690
  37931.09	691
  37876.69	692
  38155.75	693
  38101.19	694
  38046.78	695
  37992.52	696
  37938.42	697
  37884.48	698
  37830.68	699
  37777.04	700
  37723.55	701
  37670.22	702
  37617.03	703
  37563.99	704
  37838.72	705
  37785.53	706
  37732.48	707
  38005.74	708
  38278.15	709
  38224.64	710
  38171.28	711
  38118.07	712
  38065.01	713
  38012.09	714
  37959.32	715
  38229.09	716
  38176.17	717
  38444.81	718
  38712.64	719
  38659.27	720
  38606.05	721
  38552.98	722
  38500.05	723
  38447.27	724
  38394.64	725
  38342.14	726
  38289.79	727
  38237.59	728
  38185.52	729
  38133.60	730
  38081.82	731
  38030.17	732
  37978.67	733
  38241.65	734
  38190.00	735
  38138.49	736
  38087.13	737
  38035.90	738
  37984.80	739
  37933.85	740
  37883.03	741
  37832.34	742
  37781.80	743
  37731.38	744
  37681.10	745
  37940.22	746
  38198.59	747
  38147.89	748
  38405.22	749
  38354.39	750
  38303.69	751
  38253.13	752
  38202.70	753
  38152.40	754
  38102.23	755
  38052.20	756
  38002.29	757
  37952.52	758
  37902.88	759
  37853.37	760
  37803.98	761
  37754.73	762
  37705.60	763
  37656.60	764
  37607.73	765
  37558.98	766
  37510.36	767
  37461.87	768
  37413.50	769
  37365.26	770
  37317.14	771
  37269.14	772
  37221.27	773
  37173.52	774
  37125.89	775
  37078.39	776
  37327.86	777
  37280.22	778
  37232.70	779
  37185.30	780
  37138.03	781
  37090.87	782
  37043.83	783
  36996.91	784
  36950.11	785
  36903.43	786
  36856.86	787
  36810.42	788
  36764.09	789
  36717.87	790
  36671.78	791
  36625.79	792
  36579.93	793
  36534.18	794
  36488.54	795
  36443.01	796
  36397.60	797
  36352.30	798
  36307.12	799
  36550.40	800
  36793.01	801
  37034.96	802
  36989.15	803
  36943.47	804
  36897.89	805
  36852.43	806
  36807.08	807
  37047.17	808
  37001.69	809
  36956.33	810
  36911.07	811
  36865.93	812
  36820.89	813
  36775.97	814
  36731.15	815
  36968.95	816
  36924.01	817
  36879.18	818
  36834.46	819
  36789.85	820
  36745.34	821
  36700.95	822
  36656.66	823
  36612.47	824
  36568.40	825
  36524.43	826
  36480.56	827
  36715.19	828
  36949.21	829
  37182.60	830
  37138.16	831
  37093.83	832
  37326.17	833
  37281.72	834
  37237.37	835
  37193.14	836
  37149.00	837
  37104.97	838
  37061.05	839
  37291.45	840
  37521.26	841
  37750.47	842
  37979.08	843
  37934.40	844
  37889.81	845
  37845.33	846
  37800.96	847
  38028.13	848
  37983.65	849
  37939.27	850
  37894.99	851
  37850.82	852
  38076.56	853
  38032.28	854
  37988.11	855
  37944.03	856
  37900.06	857
  37856.19	858
  37812.42	859
  37768.75	860
  37725.18	861
  37681.72	862
  37638.35	863
  37595.08	864
  37551.91	865
  37508.85	866
  37465.87	867
  37423.00	868
  37380.23	869
  37337.55	870
  37294.97	871
  37252.49	872
  37473.75	873
  37431.17	874
  37388.68	875
  37346.28	876
  37566.39	877
  37523.89	878
  37481.49	879
  37439.18	880
  37396.97	881
  37354.86	882
  37312.84	883
  37270.91	884
  37229.07	885
  37187.34	886
  37145.69	887
  37104.14	888
  37062.68	889
  37021.31	890
  36980.03	891
  36938.85	892
  36897.76	893
  36856.76	894
  36815.85	895
  36775.03	896
  36734.30	897
  36693.66	898
  36653.12	899
  36612.66	900
  36572.29	901
  36532.01	902
  36491.81	903
  36451.71	904
  36666.02	905
  36625.82	906
  36585.70	907
  36545.67	908
  36505.73	909
  36465.87	910
  36426.10	911
  36386.42	912
  36346.82	913
  36307.31	914
  36267.89	915
  36479.81	916
  36440.29	917
  36400.85	918
  36361.50	919
  36322.23	920
  36283.04	921
  36243.94	922
  36204.93	923
  36166.00	924
  36127.15	925
  36336.91	926
  36297.97	927
  36259.10	928
  36220.32	929
  36181.63	930
  36143.01	931
  36351.38	932
  36312.67	933
  36274.04	934
  36235.49	935
  36197.02	936
  36158.64	937
  36120.34	938
  36082.11	939
  36043.97	940
  36005.91	941
  35967.93	942
  35930.03	943
  35892.21	944
  35854.47	945
  35816.81	946
  36022.21	947
  35984.45	948
  36189.21	949
  36151.35	950
  36113.58	951
  36075.89	952
  36038.27	953
  36000.73	954
  35963.27	955
  35925.89	956
  35888.59	957
  35851.36	958
  35814.21	959
  35777.14	960
  35740.14	961
  35703.22	962
  35666.38	963
  35868.27	964
  35831.33	965
  35794.47	966
  35757.69	967
  35720.98	968
  35684.34	969
  35647.78	970
  35611.30	971
  35574.89	972
  35538.56	973
  35502.29	974
  35466.11	975
  35429.99	976
  35393.95	977
  35357.99	978
  35322.09	979
  35286.27	980
  35250.52	981
  35214.85	982
  35179.24	983
  35377.52	984
  35341.83	985
  35306.21	986
  35270.65	987
  35235.17	988
  35199.76	989
  35164.43	990
  35361.30	991
  35325.87	992
  35522.15	993
  35486.63	994
  35451.18	995
  35415.81	996
  35611.18	997
  35575.71	998
  35540.32	999
  35505.00	1000
  35469.75	1001
  35434.56	1002
  35399.45	1003
  35364.41	1004
  35329.43	1005
  35523.12	1006
  35488.06	1007
  35453.07	1008
  35418.15	1009
  35383.29	1010
  35348.51	1011
  35541.00	1012
  35506.13	1013
  35471.33	1014
  35436.59	1015
  35401.93	1016
  35367.33	1017
  35332.79	1018
  35523.96	1019
  35489.34	1020
  35454.80	1021
  35645.25	1022
  35610.62	1023
  35576.05	1024
  35765.80	1025
  35731.16	1026
  35920.35	1027
  36109.15	1028
  36074.28	1029
  36262.53	1030
  36227.57	1031
  36192.68	1032
  36157.86	1033
  36123.10	1034
  36088.42	1035
  36275.54	1036
  36462.27	1037
  36427.36	1038
  36392.52	1039
  36357.74	1040
  36543.65	1041
  36729.17	1042
  36694.18	1043
  36659.24	1044
  36624.38	1045
  36589.58	1046
  36774.15	1047
  36739.28	1048
  36704.47	1049
  36669.72	1050
  36635.05	1051
  36600.44	1052
  36565.89	1053
  36749.24	1054
  36932.21	1055
  36897.45	1056
  36862.76	1057
  36828.13	1058
  37010.31	1059
  36975.61	1060
  36940.97	1061
  37122.51	1062
  37087.80	1063
  37053.16	1064
  37018.58	1065
  37199.34	1066
  37164.69	1067
  37130.11	1068
  37095.58	1069
  37061.13	1070
  37026.73	1071
  36992.41	1072
  36958.14	1073
  36923.94	1074
  36889.80	1075
  36855.72	1076
  36821.71	1077
  37000.63	1078
  36966.55	1079
  36932.53	1080
  36898.57	1081
  36864.67	1082
  36830.84	1083
  36797.07	1084
  36763.36	1085
  36729.71	1086
  36696.13	1087
  36662.60	1088
  36629.14	1089
  36806.25	1090
  36983.02	1091
  36949.36	1092
  36915.76	1093
  36882.22	1094
  36848.74	1095
  36815.32	1096
  36781.96	1097
  36748.66	1098
  36715.43	1099
  36682.25	1100
  36649.13	1101
  36616.07	1102
  36583.07	1103
  36550.14	1104
  36517.26	1105
  36484.44	1106
  36658.93	1107
  36626.04	1108
  36593.22	1109
  36560.45	1110
  36527.73	1111
  36701.39	1112
  36668.61	1113
  36635.89	1114
  36603.23	1115
  36570.62	1116
  36538.08	1117
  36505.59	1118
  36473.16	1119
  36440.79	1120
  36408.47	1121
  36580.68	1122
  36548.29	1123
  36515.97	1124
  36483.70	1125
  36451.49	1126
  36419.34	1127
  36387.25	1128
  36558.38	1129
  36526.22	1130
  36494.11	1131
  36462.07	1132
  36430.07	1133
  36398.14	1134
  36366.26	1135
  36334.43	1136
  36302.66	1137
  36270.95	1138
  36239.29	1139
  36207.69	1140
  36176.14	1141
  36144.65	1142
  36113.21	1143
  36081.83	1144
  36050.50	1145
  36219.39	1146
  36187.99	1147
  36356.45	1148
  36324.99	1149
  36293.59	1150
  36262.24	1151
  36230.94	1152
  36199.70	1153
  36367.25	1154
  36534.49	1155
  36503.07	1156
  36471.70	1157
  36440.39	1158
  36409.13	1159
  36377.93	1160
  36346.78	1161
  36315.68	1162
  36284.64	1163
  36450.64	1164
  36419.53	1165
  36585.11	1166
  36553.94	1167
  36522.83	1168
  36491.77	1169
  36460.76	1170
  36429.80	1171
  36398.90	1172
  36368.05	1173
  36337.25	1174
  36501.62	1175
  36470.76	1176
  36439.95	1177
  36409.20	1178
  36378.49	1179
  36347.84	1180
  36317.24	1181
  36480.64	1182
  36449.98	1183
  36419.37	1184
  36388.82	1185
  36358.31	1186
  36327.86	1187
  36297.46	1188
  36267.10	1189
  36236.80	1190
  36206.55	1191
  36176.35	1192
  36146.20	1193
  36116.10	1194
  36086.05	1195
  36247.72	1196
  36217.61	1197
  36187.56	1198
  36157.55	1199
  36127.59	1200
  36097.68	1201
  36258.52	1202
  36228.55	1203
  36198.63	1204
  36168.76	1205
  36138.94	1206
  36109.17	1207
  36079.45	1208
  36049.78	1209
  36209.58	1210
  36179.85	1211
  36150.17	1212
  36120.53	1213
  36090.95	1214
  36061.41	1215
  36031.93	1216
  36190.81	1217
  36161.27	1218
  36131.77	1219
  36102.32	1220
  36260.61	1221
  36231.11	1222
  36201.65	1223
  36172.24	1224
  36142.88	1225
  36113.57	1226
  36084.30	1227
  36055.08	1228
  36212.37	1229
  36183.09	1230
  36153.86	1231
  36124.68	1232
  36281.38	1233
  36252.15	1234
  36222.96	1235
  36193.82	1236
  36349.94	1237
  36320.75	1238
  36291.60	1239
  36447.25	1240
  36418.04	1241
  36388.89	1242
  36359.78	1243
  36330.71	1244
  36301.70	1245
  36272.73	1246
  36243.80	1247
  36214.92	1248
  36186.09	1249
  36340.57	1250
  36311.68	1251
  36282.84	1252
  36254.05	1253
  36225.30	1254
  36196.60	1255
  36167.94	1256
  36139.33	1257
  36110.76	1258
  36082.24	1259
  36053.76	1260
  36025.33	1261
  35996.94	1262
  35968.60	1263
  35940.30	1264
  35912.05	1265
  35883.84	1266
  36036.48	1267
  36008.22	1268
  35980.00	1269
  35951.83	1270
  35923.70	1271
  35895.61	1272
  35867.57	1273
  36019.38	1274
  35991.28	1275
  35963.23	1276
  35935.23	1277
  35907.26	1278
  36058.43	1279
  36030.41	1280
  36002.44	1281
  35974.51	1282
  35946.63	1283
  35918.79	1284
  35890.99	1285
  36041.33	1286
  36013.48	1287
  35985.68	1288
  35957.91	1289
  35930.19	1290
  35902.51	1291
  35874.88	1292
  36024.41	1293
  35996.72	1294
  35969.08	1295
  35941.48	1296
  36090.48	1297
  36062.83	1298
  36035.22	1299
  36007.65	1300
  35980.12	1301
  35952.64	1302
  36100.94	1303
  36073.40	1304
  36221.36	1305
  36193.78	1306
  36166.24	1307
  36138.74	1308
  36111.28	1309
  36083.87	1310
  36056.50	1311
  36029.17	1312
  36001.88	1313
  36148.86	1314
  36121.53	1315
  36094.23	1316
  36066.97	1317
  36213.45	1318
  36186.15	1319
  36158.88	1320
  36131.66	1321
  36104.48	1322
  36077.34	1323
  36223.13	1324
  36195.94	1325
  36168.80	1326
  36141.69	1327
  36114.62	1328
  36087.60	1329
  36060.61	1330
  36033.67	1331
  36006.76	1332
  35979.90	1333
  35953.07	1334
  35926.29	1335
  35899.54	1336
  36044.05	1337
  36017.25	1338
  36161.44	1339
  36134.60	1340
  36107.80	1341
  36081.04	1342
  36054.32	1343
  36027.64	1344
  36001.00	1345
  35974.40	1346
  36117.75	1347
  36091.10	1348
  36064.49	1349
  36207.45	1350
  36180.79	1351
  36154.17	1352
  36127.60	1353
  36270.07	1354
  36243.45	1355
  36385.61	1356
  36358.94	1357
  36332.31	1358
  36305.72	1359
  36279.17	1360
  36252.66	1361
  36226.18	1362
  36199.75	1363
  36341.10	1364
  36314.62	1365
  36455.66	1366
  36429.14	1367
  36402.65	1368
  36376.21	1369
  36349.80	1370
  36323.43	1371
  36297.10	1372
  36270.80	1373
  36244.55	1374
  36384.71	1375
  36524.65	1376
  36498.27	1377
  36471.93	1378
  36611.49	1379
  36585.11	1380
  36724.37	1381
  36863.42	1382
  37002.25	1383
  36975.66	1384
  36949.11	1385
  36922.60	1386
  36896.12	1387
  36869.68	1388
  36843.28	1389
  36816.92	1390
  36790.60	1391
  36764.31	1392
  36738.06	1393
  36711.85	1394
  36685.67	1395
  36659.54	1396
  36633.44	1397
  36607.37	1398
  36581.35	1399
  36718.69	1400
  36692.63	1401
  36666.60	1402
  36803.58	1403
  36777.50	1404
  36751.47	1405
  36725.47	1406
  36699.51	1407
  36673.58	1408
  36647.70	1409
  36621.84	1410
  36596.03	1411
  36570.25	1412
  36544.51	1413
  36518.80	1414
  36654.72	1415
  36628.97	1416
  36603.26	1417
  36577.58	1418
  36551.95	1419
  36526.34	1420
  36500.77	1421
  36475.24	1422
  36610.42	1423
  36584.85	1424
  36559.31	1425
  36694.13	1426
  36828.75	1427
  36963.17	1428
  36937.44	1429
  37071.58	1430
  37045.82	1431
  37020.08	1432
  37153.88	1433
  37287.47	1434
  37261.62	1435
  37235.81	1436
  37210.04	1437
  37343.21	1438
  37476.18	1439
  37450.30	1440
  37583.00	1441
  37557.08	1442
  37531.19	1443
  37505.34	1444
  37479.52	1445
  37453.74	1446
  37428.00	1447
  37560.07	1448
  37534.28	1449
  37508.54	1450
  37482.83	1451
  37614.48	1452
  37588.73	1453
  37563.02	1454
  37537.34	1455
  37511.70	1456
  37486.09	1457
  37460.52	1458
  37434.98	1459
  37409.48	1460
  37384.01	1461
  37358.57	1462
  37333.18	1463
  37463.85	1464
  37438.41	1465
  37413.01	1466
  37387.64	1467
  37362.31	1468
  37337.01	1469
  37311.75	1470
  37286.52	1471
  37261.32	1472
  37236.16	1473
  37211.03	1474
  37185.94	1475
  37160.88	1476
  37135.85	1477
  37110.86	1478
  37085.90	1479
  37060.98	1480
  37036.08	1481
  37011.23	1482
  37140.44	1483
  37115.55	1484
  37090.69	1485
  37065.86	1486
  37041.06	1487
  37016.30	1488
  36991.57	1489
  36966.88	1490
  37095.42	1491
  37070.69	1492
  37045.99	1493
  37021.33	1494
  36996.69	1495
  36972.09	1496
  36947.52	1497
  37075.48	1498
  37050.87	1499
  37026.30	1500
  37001.76	1501
  37129.33	1502
  37256.71	1503
  37232.07	1504
  37207.46	1505
  37182.89	1506
  37158.34	1507
  37285.28	1508
  37260.70	1509
  37236.15	1510
  37211.64	1511
  37187.16	1512
  37313.64	1513
  37289.13	1514
  37264.64	1515
  37240.19	1516
  37215.77	1517
  37191.38	1518
  37167.03	1519
  37142.70	1520
  37118.41	1521
  37094.15	1522
  37069.92	1523
  37045.72	1524
  37171.30	1525
  37147.07	1526
  37122.87	1527
  37248.15	1528
  37373.24	1529
  37348.94	1530
  37324.68	1531
  37300.44	1532
  37276.24	1533
  37252.06	1534
  37227.92	1535
  37203.81	1536
  37179.73	1537
  37155.68	1538
  37131.67	1539
  37107.68	1540
  37083.72	1541
  37059.80	1542
  37035.91	1543
  37012.04	1544
  36988.21	1545
  36964.41	1546
  36940.64	1547
  36916.90	1548
  36893.19	1549
  36869.51	1550
  36845.86	1551
  36969.37	1552
  36945.69	1553
  36922.03	1554
  36898.41	1555
  36874.82	1556
  36851.26	1557
  36827.73	1558
  36804.23	1559
  36780.76	1560
  36757.31	1561
  36733.90	1562
  36856.61	1563
  36833.16	1564
  36955.64	1565
  36932.16	1566
  36908.71	1567
  36885.29	1568
  36861.91	1569
  36838.55	1570
  36960.54	1571
  36937.15	1572
  37058.92	1573
  37035.50	1574
  37012.10	1575
  36988.74	1576
  36965.40	1577
  36942.10	1578
  36918.82	1579
  36895.58	1580
  36872.36	1581
  36849.17	1582
  36826.01	1583
  36802.88	1584
  36779.78	1585
  36756.71	1586
  36733.66	1587
  36710.65	1588
  36831.33	1589
  36808.29	1590
  36785.27	1591
  36762.28	1592
  36739.32	1593
  36716.39	1594
  36836.61	1595
  36956.67	1596
  36933.64	1597
  37053.48	1598
  37030.43	1599
  37007.40	1600
  36984.40	1601
  37103.90	1602
  37080.87	1603
  37057.87	1604
  37034.90	1605
  37011.96	1606
  36989.04	1607
  37108.09	1608
  37085.14	1609
  37062.23	1610
  37039.34	1611
  37016.48	1612
  36993.64	1613
  36970.84	1614
  36948.06	1615
  36925.32	1616
  36902.60	1617
  36879.90	1618
  36857.24	1619
  36975.48	1620
  37093.56	1621
  37070.81	1622
  37048.08	1623
  37025.39	1624
  37002.72	1625
  36980.07	1626
  36957.46	1627
  36934.87	1628
  36912.32	1629
  36889.78	1630
  36867.28	1631
  36984.63	1632
  37101.83	1633
  37079.24	1634
  37056.67	1635
  37034.14	1636
  37011.63	1637
  36989.14	1638
  36966.69	1639
  36944.26	1640
  36921.86	1641
  36899.49	1642
  36877.14	1643
  36854.83	1644
  36832.53	1645
  36810.27	1646
  36788.03	1647
  36765.82	1648
  36882.01	1649
  36859.77	1650
  36837.56	1651
  36815.37	1652
  36793.21	1653
  36771.08	1654
  36748.97	1655
  36726.89	1656
  36704.83	1657
  36820.43	1658
  36798.34	1659
  36913.73	1660
  36891.62	1661
  36869.53	1662
  36847.47	1663
  36825.44	1664
  36940.46	1665
  36918.40	1666
  36896.36	1667
