37412.82  	6826.03   	30586.79  	44238.84  	13939     	149       
37163.40  	6785.08   	30378.32  	43948.47  	14020     	150       
36917.28  	6744.60   	30172.68  	43661.89  	14100     	151       
36674.40  	6704.60   	29969.80  	43379.01  	14181     	152       
36434.70  	6665.07   	29769.64  	43099.77  	14262     	153       
36198.11  	6625.98   	29572.13  	42824.10  	14343     	154       
35964.58  	6587.35   	29377.23  	42551.93  	14424     	155       
35734.04  	6549.16   	29184.88  	42283.19  	14505     	156       
35506.43  	6511.40   	28995.03  	42017.83  	14586     	157       
35281.71  	6474.06   	28807.64  	41755.77  	14667     	158       
35059.81  	6437.15   	28622.66  	41496.95  	14748     	159       
34840.68  	6400.64   	28440.04  	41241.33  	14830     	160       
34624.28  	6364.54   	28259.74  	40988.83  	14956     	161       
34410.55  	6328.84   	28081.71  	40739.40  	15037     	162       
35567.42  	6394.88   	29172.55  	41962.30  	15118     	163       
35350.55  	6359.56   	28990.99  	41710.11  	15199     	164       
35136.30  	6324.63   	28811.68  	41460.93  	15279     	165       
34924.64  	6290.07   	28634.57  	41214.70  	15360     	166       
34715.51  	6255.88   	28459.63  	40971.38  	15441     	167       
34508.87  	6222.05   	28286.82  	40730.92  	15522     	168       
34304.67  	6188.58   	28116.09  	40493.26  	15603     	169       
34102.88  	6155.47   	27947.41  	40258.35  	15683     	170       
33903.45  	6122.70   	27780.75  	40026.15  	15764     	171       
33706.34  	6090.28   	27616.06  	39796.61  	15845     	172       
33511.50  	6058.19   	27453.31  	39569.69  	15926     	173       
33318.91  	6026.43   	27292.47  	39345.34  	16040     	174       
33128.51  	5995.00   	27133.51  	39123.52  	16121     	175       
32940.28  	5963.89   	26976.39  	38904.18  	16202     	176       
32754.18  	5933.10   	26821.08  	38687.28  	16282     	177       
33822.87  	5995.25   	27827.62  	39818.11  	16317     	178       
33633.91  	5964.73   	27669.18  	39598.64  	16397     	179       
33447.06  	5934.52   	27512.54  	39381.58  	16478     	180       
33262.27  	5904.61   	27357.66  	39166.87  	16559     	181       
33079.51  	5874.99   	27204.51  	38954.50  	16640     	182       
32898.74  	5845.67   	27053.08  	38744.41  	16721     	183       
32719.95  	5816.63   	26903.31  	38536.58  	16802     	184       
32543.08  	5787.88   	26755.20  	38330.96  	16882     	185       
32368.12  	5759.41   	26608.71  	38127.53  	16963     	186       
32195.03  	5731.21   	26463.82  	37926.24  	17044     	187       
32023.78  	5703.28   	26320.50  	37727.06  	17191     	188       
31854.34  	5675.62   	26178.72  	37529.96  	17273     	189       
31686.69  	5648.22   	26038.46  	37334.91  	17354     	190       
31520.79  	5621.09   	25899.70  	37141.88  	17434     	191       
31356.62  	5594.21   	25762.41  	36950.82  	17515     	192       
31194.15  	5567.58   	25626.56  	36761.73  	17596     	193       
31033.35  	5541.20   	25492.15  	36574.56  	17677     	194       
32017.70  	5599.54   	26418.16  	37617.23  	17723     	195       
31854.34  	5573.35   	26280.99  	37427.69  	17803     	196       
31692.64  	5547.40   	26145.24  	37240.05  	17884     	197       
31532.58  	5521.69   	26010.88  	37054.27  	17965     	198       
31374.12  	5496.22   	25877.90  	36870.34  	18046     	199       
31217.25  	5470.98   	25746.28  	36688.23  	18127     	200       
31061.94  	5445.96   	25615.98  	36507.91  	18241     	201       
30908.17  	5421.17   	25487.00  	36329.34  	18322     	202       
30755.91  	5396.61   	25359.31  	36152.52  	18402     	203       
30605.15  	5372.26   	25232.89  	35977.41  	18520     	204       
30455.86  	5348.12   	25107.73  	35803.98  	18626     	205       
30308.01  	5324.21   	24983.81  	35632.22  	18747     	206       
30161.60  	5300.50   	24861.10  	35462.10  	18833     	207       
30016.59  	5277.00   	24739.59  	35293.59  	18917     	208       
29872.97  	5253.70   	24619.27  	35126.67  	19002     	209       
29730.72  	5230.61   	24500.11  	34961.33  	19087     	210       
29589.81  	5207.72   	24382.09  	34797.53  	19172     	211       
29450.24  	5185.02   	24265.21  	34635.26  	19257     	212       
29311.97  	5162.52   	24149.45  	34474.50  	19379     	213       
29175.00  	5140.22   	24034.79  	34315.22  	19464     	214       
29039.31  	5118.10   	23921.21  	34157.41  	19549     	215       
28904.86  	5096.17   	23808.69  	34001.03  	19633     	216       
29799.22  	5150.57   	24648.66  	34949.79  	19717     	217       
29662.53  	5128.75   	24533.77  	34791.28  	19802     	218       
29527.08  	5107.12   	24419.96  	34634.20  	19887     	219       
29392.87  	5085.67   	24307.20  	34478.54  	19972     	220       
29259.87  	5064.40   	24195.47  	34324.27  	20057     	221       
29128.07  	5043.30   	24084.77  	34171.37  	20187     	222       
28997.45  	5022.38   	23975.07  	34019.82  	20272     	223       
28868.00  	5001.62   	23866.37  	33869.62  	20409     	224       
28739.69  	4981.04   	23758.65  	33720.73  	20495     	225       
28612.53  	4960.62   	23651.91  	33573.15  	20580     	226       
28486.48  	4940.37   	23546.11  	33426.85  	20665     	227       
28361.54  	4920.28   	23441.26  	33281.82  	20750     	228       
28237.69  	4900.35   	23337.34  	33138.04  	20835     	229       
28114.92  	4880.59   	23234.33  	32995.50  	20920     	230       
27993.21  	4860.97   	23132.23  	32854.18  	21005     	231       
27872.55  	4841.52   	23031.03  	32714.07  	21090     	232       
27752.92  	4822.22   	22930.70  	32575.14  	21175     	233       
27634.32  	4803.07   	22831.25  	32437.39  	21260     	234       
27516.73  	4784.07   	22732.66  	32300.80  	21345     	235       
28344.96  	4834.96   	23510.00  	33179.92  	21471     	236       
28225.36  	4816.04   	23409.33  	33041.40  	21558     	237       
28106.77  	4797.26   	23309.51  	32904.03  	21643     	238       
27989.17  	4778.63   	23210.54  	32767.80  	21728     	239       
27872.55  	4760.14   	23112.40  	32632.69  	21813     	240       
28682.12  	4808.74   	23873.38  	33490.87  	21859     	241       
28563.60  	4790.33   	23773.27  	33353.94  	21943     	242       
28446.06  	4772.06   	23674.00  	33218.12  	22028     	243       
28329.47  	4753.93   	23575.55  	33083.40  	22112     	244       
28213.84  	4735.93   	23477.91  	32949.77  	22196     	245       
28099.15  	4718.07   	23381.09  	32817.22  	22281     	246       
27985.39  	4700.34   	23285.06  	32685.73  	22366     	247       
27872.55  	4682.74   	23189.81  	32555.29  	22451     	248       
28656.11  	4729.03   	23927.08  	33385.15  	22577     	249       
28541.49  	4711.51   	23829.98  	33253.00  	22697     	250       
29316.15  	4755.99   	24560.15  	34072.14  	22744     	251       
29199.81  	4738.54   	24461.27  	33938.36  	22824     	252       
29965.74  	4781.32   	25184.43  	34747.06  	22870     	253       
29847.77  	4763.95   	25083.82  	34611.71  	22950     	254       
29730.72  	4746.70   	24984.02  	34477.42  	23031     	255       
29614.58  	4729.58   	24885.00  	34344.16  	23112     	256       
29499.35  	4712.58   	24786.77  	34211.93  	23227     	257       
29385.01  	4695.70   	24689.31  	34080.71  	23308     	258       
30132.48  	4736.69   	25395.79  	34869.17  	23380     	259       
30016.59  	4719.89   	25296.70  	34736.48  	23461     	260       
29901.58  	4703.21   	25198.38  	34604.79  	23542     	261       
29787.46  	4686.64   	25100.81  	34474.10  	23660     	262       
29674.20  	4670.19   	25004.01  	34344.38  	23775     	263       
29561.79  	4653.85   	24907.94  	34215.64  	23856     	264       
29450.24  	4637.63   	24812.61  	34087.87  	23937     	265       
29339.52  	4621.51   	24718.01  	33961.04  	24018     	266       
29229.64  	4605.51   	24624.13  	33835.15  	24099     	267       
29120.57  	4589.62   	24530.96  	33710.19  	24180     	268       
29012.32  	4573.83   	24438.49  	33586.15  	24261     	269       
28904.86  	4558.15   	24346.71  	33463.02  	24342     	270       
28798.20  	4542.58   	24255.62  	33340.79  	24423     	271       
28692.33  	4527.11   	24165.21  	33219.44  	24504     	272       
28587.23  	4511.75   	24075.48  	33098.98  	24585     	273       
29296.69  	4550.72   	24745.97  	33847.42  	24622     	274       
29190.16  	4535.42   	24654.74  	33725.58  	24733     	275       
29084.40  	4520.22   	24564.17  	33604.62  	24831     	276       
28979.40  	4505.12   	24474.28  	33484.52  	24911     	277       
28875.16  	4490.12   	24385.03  	33365.28  	24992     	278       
28771.66  	4475.22   	24296.44  	33246.89  	25073     	279       
28668.91  	4460.42   	24208.49  	33129.33  	25154     	280       
29360.41  	4497.83   	24862.58  	33858.24  	25208     	281       
29256.29  	4483.08   	24773.21  	33739.38  	25289     	282       
29152.91  	4468.43   	24684.48  	33621.35  	25370     	283       
29050.26  	4453.88   	24596.38  	33504.14  	25451     	284       
29730.72  	4489.93   	25240.79  	34220.65  	25502     	285       
30406.42  	4524.79   	25881.63  	34931.21  	25543     	286       
30300.47  	4510.26   	25790.21  	34810.73  	25623     	287       
30195.26  	4495.83   	25699.43  	34691.09  	25704     	288       
30090.78  	4481.49   	25609.29  	34572.27  	25785     	289       
29987.02  	4467.24   	25519.78  	34454.25  	25901     	290       
29883.97  	4453.07   	25430.90  	34337.04  	25982     	291       
29781.63  	4439.00   	25342.63  	34220.62  	26063     	292       
29679.98  	4425.01   	25254.97  	34104.99  	26144     	293       
29579.03  	4411.11   	25167.92  	33990.14  	26225     	294       
29478.76  	4397.30   	25081.46  	33876.06  	26306     	295       
29379.17  	4383.57   	24995.60  	33762.74  	26387     	296       
30031.03  	4417.01   	25614.02  	34448.04  	26434     	297       
29930.25  	4403.34   	25526.91  	34333.59  	26541     	298       
30575.91  	4435.69   	26140.21  	35011.60  	26619     	299       
30473.99  	4422.08   	26051.91  	34896.07  	26700     	300       
30372.74  	4408.55   	25964.20  	34781.29  	26781     	301       
30272.17  	4395.10   	25877.07  	34667.27  	26862     	302       
30172.26  	4381.73   	25790.54  	34553.99  	26977     	303       
30073.01  	4368.44   	25704.57  	34441.45  	27058     	304       
29974.41  	4355.23   	25619.18  	34329.64  	27139     	305       
30605.15  	4386.43   	26218.72  	34991.58  	27206     	306       
30505.46  	4373.27   	26132.19  	34878.73  	27287     	307       
30406.42  	4360.20   	26046.22  	34766.61  	27368     	308       
30308.01  	4347.20   	25960.82  	34655.21  	27449     	309       
